video_id,final_classification,features,username,description,music_id
7433180199279168785,Hamas,"Other, Tagged terrorist songs",hamsawy.16,الله يحماكو يا شرفا 🖤☝️#جنين_نابلس_طولكرم_رام_الله_فلسطين ,7433180373511392001
7433230643489754373,Unaffiliated,,palestina_390,,7433230641073261317
7433389927519325458,Unaffiliated,,yazan_784,#ليك______🖤___متابعه____اكسبلووور #زبطوه🖤🔱_الوضع #قلقيلية_الشامخة🦅👑 #الحامي_الله☝️🖤 #جنين_نابلس_طولكرم_رام_الله_فلسطين #,7401234870179269377
7433448160468471057,Fatah,Images of leaders,jrjrjrkdjrjrj,,7256143565527911169
7433563765683080456,Unaffiliated,,raedshreteh,#สปีดสโลว์ #สโลว์สมูท #المزرعة_الغربية #الشعب_الصيني_ماله_حل😂😂 #اكسبلور #CapCut ,7423823291506313985
7433859182589185296,Unaffiliated,,ahmadghannam183,#CapCut #جنين_نابلس_طولكرم_رام_الله_فلسطين #شعب_الصيني_ماله_حل😂😂 #توجيهي_2007_2025🎓🤍 @ابو الذاكر🦅🖤 @AHMED | أحمد  @كريم🤝 ,7410769187800386320
7433885182089809170,Unaffiliated,,jrjrjrkdjrjrj,,7155122620697217794
7433895200608636168,Unaffiliated,,amira6_90,,7433895273090714385
7434146684663237905,Unaffiliated,,fahimh486,,7202730485519665925
7434246000585215250,Unaffiliated,,mohammad_akhlayel,#สปีดสโลว์ #สโลว์สมูท##فلسطين🇵🇸 #فلسطين_لبنان_سوريا_اليمن_مورتانيا #الشعب_الصيني_ماله_حل😂😂 #لايك 🤍 #CapCut ,7398269721416190737
7434401547351526672,Unaffiliated,,jenin___grad,#جنين_نابلس_طولكرم_رام_الله_فلسطين #اكسبلورexplore #สปีดสโลว์ ,7434401613639125761
7434466618085870866,Unaffiliated,,basel.zaro0,#بوظه_الارز #فلسطين🇵🇸 #الخليل ,7134007506879204098
7434543085582880008,Unaffiliated,,iits._.ramy,#CapCut ,7427511399973882629
7434572356313484562,Fatah,Flags/symbols of organizations,diabaljabary1,#دياب_الجعبري❤️ #دياب_الجعبري #دياب_الجعبري♥️ #الامن_الوقائي🦅 #الاجهزة_الامنية_الفلسطينية #الامن_الوقائي #الامن_الوقائي #الامن_الوقائي🇵🇸 ,7431605487562476289
7434706253793840402,Fatah,"Other, Images of leaders, Flags/symbols of organizations, Hearts in the organization's color",67588uxtbc,"#القاىد_ياسر_ابو_عمار 💛✌️💛
الوقائي 💛✌️",7434706304538200833
7434883367553764626,Hamas,Other,hamas.m16,#مخيم_بلاطة #عبوين_الشامخة🦅👑 #جنين #قلقيلية_الشامخة🦅👑 #طولكرم_فلسطين_سلفيت_نابلس_جنين #مخيم_بلاطة_نابلس_جبل_النار🖤🦅 ,7434883393214548753
7434915206507056402,Unaffiliated,,hmoda124.7,#غدر_فينا😂😂 #الف_الف_مبروك #امريكا🇺🇸 #ramllah♥️ @M.T @Mohamad ,7307091753427815170
7434932238531300624,Unaffiliated,,.hmas5,,7292062662368037633
7434993662943137041,Unaffiliated,,k.a.r.e.e.m._.t.o.o.p,,7434993785144199937
7435008123074530578,Unaffiliated,,qasemmor,#CapCut #رام_الله #نابلس #خليل ,7434568057446222609
7435025029512842503,Fatah,Images of leaders,jrjrjrkdjrjrj,,7435025092553329424
7435042578195631376,Unaffiliated,,fahimh486,,7435042756118154000
7435050753019972865,Unaffiliated,,fahimh486,,7368215581569223429
7435232583274777874,Fatah,"Images of leaders, Flags/symbols of organizations",alameenmohamad1,,7435232602082249473
7435284203756997906,Unaffiliated,,bassamkh25,,7435284228709862161
7435326656211995911,Hamas,Other,hamas.m16,#مخيم_بلاطة_نابلس_جبل_النار🖤🦅 #طولكرم_فلسطين_سلفيت_نابلس_جنين #قلقيلية_الشامخة🦅👑 #جنين #عبوين_الشامخة🦅👑 #مخيم_بلاطة ,7435326689275988752
7435347898759384327,Unaffiliated,,lavihalayqa,#CapCut ,7358969551595277072
7435376798025682184,Unaffiliated,,100rb52.omar,يعز علي أن ارثيك💔✨,7336532828392803118
7435403917627788562,Unaffiliated,,user9032836034075,#سفرجية_الواحة #بإدارةادهم #00970598507168 #قلنسوة ,7435403974981520145
7435657075235065096,Unaffiliated,,amira6_90,,7435657100221434625
7435679127098690823,Unaffiliated,,japalabdo00,#CapCut  ,7380054147527920390
7435694821030841618,Unaffiliated,,.3mr_2005,#jenin #جنين_نابلس_طولكرم_رام_الله_فلسطين #رام_الله #جامعة_خضوري #جنيني💙 ,7435694856099580689
7435699368629374229,Unaffiliated,,jameel_bzour,,7424441779904170769
7435714146240433426,Hamas,Hearts in the organization's color,aboubadasamoor,#محمود_سمور #محمود_سمور_أبو_عبادة  #أبو_عبادة_سمور #غزة #غزة_فلسطين #فلسطين #اكسبلور #explore #foryou #gaza ,7435714246622645008
7435728531725995272,Fatah,"Images of leaders, Other",jrjrjrkdjrjrj,,7435728603440368385
7435740600281959698,Unaffiliated,,mhammad._.sh,#🖤 #❤️ #💚 #🦅 #النابلسي #CapCut #الرام #رام_الله #فلسطين ,7435740644397665041
7435751094350826784,Unaffiliated,,rawanoush1,,7415900877506022175
7435761488490482945,Unaffiliated,,fahimh486,,7435761652793936641
7435770023601360146,Unaffiliated,,diabaljabary1,,7435770093000264449
7435900864297979143,Hamas,"Other, Tagged terrorist songs, Hearts in the organization's color",.3mr_2005,"ولَمّا حَكَمّنَا الكِتَٰابْ 😉💚☝🏻
#jenin #جنيني💙 #جامعة_خضوري #رام_الله #كتسار ",7388158579041504017
7435912539785022728,Unaffiliated,,hmoda124.7,#شنصك_عاطل #ramlla♥️ #امريكا🇺🇸 #🕊️🤍 #الجوريه🥀🖤 #ننه😂 ,7377556799911758593
7436002221600312583,Hamas,"Hearts in the organization's color, Flags/symbols of organizations",.3mr_2005,حط السيف قبال السيف💚☝🏻#جنين_نابلس_طولكرم_رام_الله_فلسطين #كتسار #جامعة_خضوري #WheneverWherever ,7430114022327962410
7436030582649294098,Unaffiliated,,zanisa.style,"#zanisa #رام_الله #istanbul🇹🇷 #الشعب_الصيني_ماله_حل😂😂 #
التلبيقات الصح🤤🔥",7423873816553605889
7436032489442790663,Unaffiliated,,user8854791461612,,7436032517833067281
7436036738604141832,Fatah,Images of leaders,aboammar519,#زكرة_رحيل_ياسر_عرفات,7436036764887108353
7436064038829788424,Hamas,Other,wattan.97,"حذفولي حسابي عشان هاد الفيديو وجكر هيني رجعت🙂🙂
#الشعب_الصيني_ماله_حل😂😂 #الشعب_الصيني_ماله_حل #ترند ",7436064077417417489
7436070025074724104,Unaffiliated,,.3mr_2005,#CapCut ,7405901351193971457
7436095689827880200,Unaffiliated,,awwwa57,,7124315216707323906
7436136178753064209,Unaffiliated,,fahimh486,,7412723766503525121
7436347590221761800,Unaffiliated,,fahimh486,,7436347639509207809
7436396936174800160,Unaffiliated,,rawanoush1,,7375847747603286827
7436400707265154312,Unaffiliated,,fahimh486,,7436400726979758865
7436420230982814994,Unaffiliated,,zanisa.style,"اكبر تشكيلة ستاتي شتوي لدينا 🤍🥶🥶🔥
موقعنا :📍رام الله البالوع عمارة حمايل سنتر ط١ بجانب بلازا مول 

‏Zanisa🔥New Collection 🔥

التوصيل متاح🚗🚗لجميع مناطق الضفة والقدس",7293612870481234689
7436421217298435335,Unaffiliated,,.3mr_2005,#جنين_نابلس_طولكرم_رام_الله_فلسطين #جامعة_خضوري #طوباس #جنين_الشامخه☝🏼💀 #💚 ,7405586800695773969
7436424921036737810,Hamas,Other,hamas.m16,#مخيم_بلاطة #عبوين_الشامخة🦅👑 #جنين #قلقيلية_الشامخة🦅👑 #طولكرم_فلسطين_سلفيت_نابلس_جنين #مخيم_بلاطة_نابلس_جبل_النار🖤🦅 ,7436424952036870928
7436499274193489173,Hamas,Other,.hmas5,,7331108485435869957
7436502918955601170,Unaffiliated,,.3mr_2005,#CapCut الجامد💔☝🏻#عبدالله_الحصري_الجامد💔 #جنين_الشامخه☝🏼💀 #جنيني💙 #jenin ,7413402545521036049
7436518058602089729,Fatah,"Images of leaders, Tagged terrorist songs, Hearts in the organization's color",fahimh486,,7436518169532992272
7436522564211576072,Fatah,Other,diabaljabary1,##دياب_الجعبري❤️ #دياب_الجعبري #دياب_الجعبري #الامن_الوقائي🦅 #دياب_الجعبري♥️ #الامن_الوقائي🇵🇸 #جامعة_الخليل #جامعة_الخليل💜 ,7164305399632366338
7436609683596643591,Unaffiliated,,qasemmor,#CapCut #رام_الله #نابلس #بيت_لحم #خليل ,7429599724263197441
7436737990598216967,Unaffiliated,,fahimh486,,7436738026498968321
7436744822385396999,Unaffiliated,,fahimh486,,7436744842002058001
7436746266966560018,Fatah,"Tagged terrorist songs, Flags/symbols of organizations, Images of leaders",fahimh486,,7436746284933221136
7436769892314975495,Unaffiliated,,zanisa.style,"موقعنا :📍رام الله البالوع عمارة حمايل سنتر ط١ بجانب بلازا مول 

‏Zanisa🔥New Collection 🔥

التوصيل متاح🚗🚗لجميع مناطق الضفة والقدس",7316912396706040577
7436806708711755016,Unaffiliated,,.3mr_2005,#CapCut #الرسول_قدوتنا💚🚶‍♂️ #جنين_الشامخه☝🏼💀 #جنيني💙 #جنين_نابلس_طولكرم_رام_الله_فلسطين #جامعة_خضوري ,7433055981460507393
7436835221015645458,Fatah,"Images of leaders, Tagged terrorist songs",fat7_60,#الختيار#ابو_عمار#فتح,7164107070675979009
7436960931726282002,Unaffiliated,,abo_al3rabe,,7436960970754329361
7436961285046291719,Unaffiliated,,abo_al3rabe,,7436961329271081745
7436961803223059719,Unaffiliated,,abo_al3rabe,,7436961841857317648
7437042692942613768,Unaffiliated,,jrjrjrkdjrjrj,,7406354315989830401
7437053896121421074,Hamas,Hearts in the organization's color,.3mr_2005,#الرسول_قدوتنا💚🚶‍♂️ #صامدين#جنين_نابلس_طولكرم_رام_الله_فلسطين #جنيني💙 #jenin #طوباس #💚 ,7428004982428928785
7437057122954792199,Unaffiliated,,user8854791461612,,7255223524099394310
7437184880942910738,Unaffiliated,,mhammad._.sh,#فلسطين #رام_الله #🦅 #💚 #❤️ #🖤 #النابلسي ,7437184967395887889
7437445673798208776,Unaffiliated,,wattan.97,"Nablus💚🇵🇸
#الشعب_الصيني_ماله_حل😂😂 
#fyp #foryoupage ",7437446000366652161
7437477065638579474,Fatah,Tagged terrorist songs,diabaljabary1,#جامعة_الخليل💜 #جامعة_الخليل #دياب_الجعبري♥️ #دياب_الجعبري #دياب_الجعبري❤️ ,7164305399632366338
7437622775373745429,Hamas,Other,.hmas5,,7300554713359960833
7437635263452482817,Unaffiliated,,k.a.r.e.e.m._.t.o.o.p,#شاهين #عبود_شاهين #👌🖤 #عبود #مخيم_جنين #نابلس ,7437635517678504721
7437782633561574664,Unaffiliated,,.3mr_2005,#جنيني💙 #جنين_نابلس_طولكرم_رام_الله_فلسطين #طوباس #jenin #عارورة #الجديدة #وطن #فلسطين🇵🇸 ,7434472598437956369
7437796199156960530,Unaffiliated,,osamaa_sh1,#CapCut #مرسيدس #صواريخ #تفعفل😂 #اريحا_الخليل_بيت_لحم_يافا_حيفا_عكا #شوفير_بالوطن_ولا_دكتور_بالغربة #كلو_النا_اوكي_ولا_مش_واكي😂❤️ #تمور_اريحا #صاصا ,7436829176092576529
7437803832224124167,Unaffiliated,,saymaa_bakri,#ACLS #aaup #nurse #nurselife #student #,7437803850587065104
7437908026176130311,Unaffiliated,,fahimh486,#CapCut ,7128686846678158085
7437942371343437074,Unaffiliated,,.3mr_2005,﮼نور،وبركة،هالحركة💚✨ #جنيني💙 #جنين_نابلس_طولكرم_رام_الله_فلسطين #طوباس #jenin #الرسول_قدوتنا💚🚶‍♂️ #فلسطين🇵🇸 #كتسار #ابو_الخطاب☝🏻💚 ,7437408566870280977
7437969710555172097,Unaffiliated,,azkehom00,#قبطان_الضفة💔 #مخيم #طولكرم #جرحنا #النازف #ازكيهم. على جهنم وديهم@. ,7170410613301119746
7438007038669638919,Unaffiliated,,wjsk49,#CapCut #روابي ,7421300496947858177
7438206247964331281,Unaffiliated,,azkehom00,#ازكيهم #قبطان_الضفة💔 #النازف @. #جرحنا ,7438206357092518672
7438234725329800456,Unaffiliated,,wjsk49,#CapCut #روابي ,7430591039201348353
7438269165410028808,Unaffiliated,,hmoda124.7,#c300 #ننه😂 #ramlla♥️ #امريكا🇺🇸 #يلا_باي #🕊️🤍 #ستام #0000 #شنصك_عاطل #ننه😂 ,7411099414565063430
7438334467925658901,Unaffiliated,,azkehom00,#قبطان_الضفة💔 #جرحنا #النازف #ازكيهم # #لو كل يوم فلسطين تولد مجاهد جديد لن تستطيع ان تنجب مثل ##@. @ازكيهم نافع القبطان,7438334629158914833
7438490131067243793,Unaffiliated,,aburaghdan,,7437552420927900432
7438521018613828882,Unaffiliated,,janaa1660,"#الـخليليه💎ء 
#شلوم_حڤري🦦👋🏻 ",7176933194691824385
7438526136625138952,Unaffiliated,,janaa1660,"#الـخليليه💎ء 
#شلوم_حڤري🦦👋🏻 ",7438243998433921809
7438542356036553991,Unaffiliated,,user6271073148865,بني نعيم شعلت الجنوب 💣🔥 ,7325826862960757505
7438558476281990418,Unaffiliated,,qasemmor,#CapCut #رام_الله #نابلس #خليل ,7043887479799630593
7438572909171346695,Unaffiliated,,jrjrjrkdjrjrj,,7437243261351234305
7438600838865538311,Unaffiliated,,mohammad_akhlayel,#CapCut #رام_الله_جنين_الخليل_بيت_لحم_القدس #فلسطين🇵🇸 #لايك_متابعه_اكسبلور #فلسطين🇵🇸 #اكسبلورexplore  بطلع#بطلع 🤍🤍,7435682029330533137
7438604531350523154,Unaffiliated,,raedshreteh,#المزرعة_الغربية #جامعةبيرزيت #بيرزيت ,7284665428256688897
7438625209768299794,Unaffiliated,,abo_adm208,#مخيم_جنين_اسم_لن_يكرره_التاريخ #جبع #جبع_جنين #جبع_الشامخة🖤🦅 ,7438630106236521233
7438647693099978002,Unaffiliated,,mhammad._.sh,#🦅 #💚 #❤️ #🖤 ,7407819931549092624
7438717713159130386,Unaffiliated,,bisan1210,,7438717826346978064
7438738318944226567,Hamas,Hearts in the organization's color,.3mr_2005,,7398106200906156806
7438744526015008007,Unaffiliated,,hamsawy.16,#ياسر_الدوسري #لا_اله_الا_الله_محمد_رسول_الله #جنين_نابلس_طولكرم_رام_الله_فلسطين #تصميمي #اكسبلور ,7438744573213559568
7438884956610268417,Unaffiliated,,vw.gti.mk7.5,#CapCut يصبحهم ❤️❤️,7397477011788598032
7438886025419607314,Unaffiliated,,janaa1660,"#الـخليليه💎ء 
#شلوم_حڤري🦦👋🏻 ",7288432822828731138
7438940471860268296,Unaffiliated,,amira6_90,,7438940501585922832
7438953513268366599,Hamas,Other,hamas.m16,#مخيم_بلاطة_نابلس_جبل_النار🖤🦅 #طولكرم_فلسطين_سلفيت_نابلس_جنين #قلقيلية_الشامخة🦅👑 #جنين #عبوين_الشامخة🦅👑 #مخيم_بلاطة ,7438953536932645648
7438957788597931272,Unaffiliated,,jrjrjrkdjrjrj,,7437127950292241153
7439233024497061128,Unaffiliated,,.3mr_2005,,7439233069191547649
7439249898098232594,Unaffiliated,,janaa1660,"@לגינ👸🐆. لمي صبايا وتعي هون😂
#الـخليليه💎 
#شلوم_حڤري🦦👋🏻 ",7439249922278329104
7439292164154199304,Unaffiliated,,.3mr_2005,#CapCut #جنين_نابلس_طولكرم_رام_الله_فلسطين #جنين_الشامخه☝🏼💀 #جنيني💙 #فلسطين🇵🇸 #كتسار #طوباس ,7426801421716245265
7439302399526767890,Unaffiliated,,fahimh486,#CapCut ,7435766037032815361
7439337136563866888,Unaffiliated,,abo_al3rabe,,7439337159108135697
7439348036163210529,Unaffiliated,,rawanoush1,,7391407461246208784
7439430808164683025,Unaffiliated,,k.a.r.e.e.m._.t.o.o.p,#مخيم_جنين #ادم_فراج #نابلس #الفايد #عبود_شاهين #نابلس #شاهين #نابلس_رامالله_جنين_اريحا_الخليل_بيت_لحم ,7439436756857932545
